"Calu3_mock3" "Calu3_mock2" "Calu3_mock1" "Calu3_SARSCoV2_3" "Calu3_SARSCoV2_2" "Calu3_SARSCoV2_1" "SRR1942929" "SRR1942934" "SRR1942956" "SRR1942957" "SRR1942960" "SRR1942961" "SRR1942989" "SRR1942990"
"L1FLnI_9p23c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23ca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23da" 0 0 0 0 0 0 0 0 0 0 0 0 3 1
"L1FLnI_9p23e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23j" 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23v" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_9p23w" 0 0 2 0 0 0 14 21 5 4 15 13 3 3
"L1FLnI_9p23x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23y" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p23z" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1a" 0 0 0 0 0 0 7 9 1 1 11 2 1 1
"L1FLnI_9p24.1aa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1b" 0 0 0 2 0 0 3 4 3 3 6 3 6 9
"L1FLnI_9p24.1ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1c" 0 0 0 4 0 0 5 5 1 0 2 1 1 1
"L1FLnI_9p24.1ca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1d" 0 0 0 0 0 0 0 1 0 0 0 1 0 1
"L1FLnI_9p24.1da" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1e" 0 2 0 1 0 2 5 9 7 6 4 3 3 4
"L1FLnI_9p24.1ea" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9p24.1f" 0 0 5 22 8 11 23 32 42 53 21 10 22 19
"L1FLnI_9p24.1g" 1 2 6 7 2 5 8 27 4 10 19 12 4 6
"L1FLnI_9p24.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1i" 0 0 1 1 0 2 2 4 2 1 7 2 0 0
"L1FLnI_9p24.1j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1k" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1l" 0 0 1 0 0 0 1 6 4 5 7 5 2 2
"L1FLnI_9p24.1m" 0 0 0 0 1 2 0 2 2 1 2 2 3 1
"L1FLnI_9p24.1n" 0 0 0 0 0 0 0 1 2 0 1 2 1 0
"L1FLnI_9p24.1o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1q" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9p24.1r" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9p24.1s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1t" 0 0 0 0 0 0 3 5 1 2 3 1 7 5
"L1FLnI_9p24.1u" 0 0 2 1 0 0 2 12 2 2 7 4 21 17
"L1FLnI_9p24.1v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1w" 0 0 0 0 0 0 0 1 0 0 1 0 0 1
"L1FLnI_9p24.1x" 0 0 0 0 0 0 1 0 0 0 0 0 0 1
"L1FLnI_9p24.1y" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.1z" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"L1FLnI_9p24.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.2c" 0 0 3 6 5 9 7 9 1 2 7 1 0 2
"L1FLnI_9p24.2d" 3 0 0 0 0 0 1 2 0 0 0 0 0 1
"L1FLnI_9p24.2e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_9p24.2g" 0 0 0 0 0 0 1 2 0 1 0 0 0 0
"L1FLnI_9p24.2h" 0 0 0 0 0 0 12 24 0 5 16 7 6 2
"L1FLnI_9p24.2i" 0 0 0 0 0 0 0 2 1 1 0 0 1 0
"L1FLnI_9p24.2k" 0 0 0 0 0 0 4 1 1 6 3 0 5 4
"L1FLnI_9p24.2l" 0 0 0 0 0 0 0 0 1 0 0 0 0 2
"L1FLnI_9p24.2m" 3 0 0 1 1 3 9 8 2 10 14 11 11 19
"L1FLnI_9p24.2n" 0 0 2 0 0 0 2 3 1 1 1 1 0 2
"L1FLnI_9p24.2o" 0 0 0 0 0 0 1 3 0 2 1 3 3 3
"L1FLnI_9p24.2p" 0 0 5 10 4 4 324 429 73 92 302 210 78 77
"L1FLnI_9p24.3a" 0 0 0 0 0 0 1 0 1 2 0 3 0 0
"L1FLnI_9p24.3b" 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3c" 0 0 0 0 0 0 0 1 1 0 0 0 0 1
"L1FLnI_9p24.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9p24.3k" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_9p24.3l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q12b" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q13a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q13b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q13c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q13d" 0 0 0 0 0 1 23 33 5 4 32 13 3 11
"L1FLnI_9q13e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q13f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q13g" 0 0 0 0 0 0 0 1 1 2 0 2 1 0
"L1FLnI_9q13h" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"L1FLnI_9q13i" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"L1FLnI_9q13j" 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q13k" 0 0 0 0 1 0 23 27 13 12 27 18 18 19
"L1FLnI_9q21.11a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11e" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.11h" 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"L1FLnI_9q21.11i" 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"L1FLnI_9q21.11j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.12a" 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"L1FLnI_9q21.12b" 0 1 1 0 0 0 6 11 0 1 6 4 3 1
"L1FLnI_9q21.12c" 0 0 0 0 0 1 2 6 0 1 6 6 3 0
"L1FLnI_9q21.12d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.12e" 0 0 0 0 0 0 2 0 0 1 1 1 0 0
"L1FLnI_9q21.12f" 0 0 0 1 0 0 16 21 2 4 14 8 3 1
"L1FLnI_9q21.12g" 5 2 2 3 7 4 48 62 8 10 50 40 17 6
"L1FLnI_9q21.12h" 0 0 16 5 3 5 190 239 37 42 185 138 59 56
"L1FLnI_9q21.12i" 0 0 0 0 0 0 7 9 3 3 10 2 0 1
"L1FLnI_9q21.12j" 0 0 0 0 0 0 9 10 2 3 8 5 0 5
"L1FLnI_9q21.12k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13a" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9q21.13b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13d" 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"L1FLnI_9q21.13e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13f" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9q21.13g" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9q21.13i" 0 0 0 0 0 1 1 1 0 0 3 2 5 3
"L1FLnI_9q21.13j" 0 0 1 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_9q21.13k" 12 41 74 21 5 13 38 50 12 10 36 19 1 10
"L1FLnI_9q21.13l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13t" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.13y" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.2a" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q21.2b" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q21.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.2d" 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.2e" 0 0 0 0 2 0 0 1 0 0 0 0 1 0
"L1FLnI_9q21.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31h" 0 0 0 0 0 0 0 3 1 1 0 0 1 1
"L1FLnI_9q21.31i" 0 0 0 0 0 0 0 0 0 1 0 1 0 1
"L1FLnI_9q21.31j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31k" 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"L1FLnI_9q21.31l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31p" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q21.31q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31s" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"L1FLnI_9q21.31t" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31u" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.31v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32c" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q21.32d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32h" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_9q21.32i" 12 18 25 6 4 7 60 91 35 41 75 48 71 72
"L1FLnI_9q21.32j" 0 0 0 0 0 0 0 0 2 0 0 0 1 1
"L1FLnI_9q21.32k" 0 0 0 0 0 0 14 8 1 12 8 4 1 2
"L1FLnI_9q21.32l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.32m" 0 0 0 4 6 3 6 8 8 5 6 8 26 38
"L1FLnI_9q21.32o" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33c" 0 0 0 0 0 3 4 0 1 0 0 0 3 4
"L1FLnI_9q21.33e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33h" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9q21.33i" 0 0 2 1 0 0 8 6 8 6 6 0 3 3
"L1FLnI_9q21.33k" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_9q21.33l" 0 0 0 0 0 0 0 2 0 0 2 0 1 0
"L1FLnI_9q21.33m" 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"L1FLnI_9q21.33n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q21.33q" 11 25 85 39 16 28 253 326 113 124 248 183 42 48
"L1FLnI_9q22.1a" 0 0 0 0 0 0 1 0 0 0 2 1 0 0
"L1FLnI_9q22.1b" 0 0 0 0 0 0 0 0 0 2 1 0 0 1
"L1FLnI_9q22.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.1d" 0 0 0 0 0 0 0 1 0 0 0 0 1 0
"L1FLnI_9q22.2a" 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"L1FLnI_9q22.2b" 0 0 0 0 0 0 0 0 1 0 0 1 0 0
"L1FLnI_9q22.2c" 0 0 0 0 0 1 5 11 5 4 5 2 4 2
"L1FLnI_9q22.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.31a" 0 0 1 0 0 0 3 2 0 2 0 2 1 0
"L1FLnI_9q22.31b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.31c" 0 0 1 0 0 0 5 6 5 7 4 4 17 13
"L1FLnI_9q22.31d" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.31e" 1 0 3 8 1 3 7 12 4 6 6 4 9 5
"L1FLnI_9q22.31f" 0 0 0 0 0 0 2 5 2 5 0 0 1 3
"L1FLnI_9q22.31g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.31h" 0 0 1 4 0 0 4 0 2 0 2 2 1 1
"L1FLnI_9q22.31i" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.32a" 2 1 5 5 1 6 7 18 2 4 7 9 4 10
"L1FLnI_9q22.32b" 2 0 3 1 0 1 16 21 7 10 14 11 2 4
"L1FLnI_9q22.32c" 12 17 56 44 17 32 138 195 86 79 158 119 73 89
"L1FLnI_9q22.32d" 2 7 8 6 0 4 50 51 12 14 43 28 2 7
"L1FLnI_9q22.32e" 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"L1FLnI_9q22.32f" 0 1 0 0 0 0 0 0 0 0 0 1 0 1
"L1FLnI_9q22.32g" 2 0 2 0 0 0 10 14 3 4 10 4 2 0
"L1FLnI_9q22.33a" 0 0 3 2 3 3 14 16 9 9 6 8 6 8
"L1FLnI_9q22.33b" 0 0 0 0 0 0 1 2 0 1 0 0 0 0
"L1FLnI_9q22.33c" 0 0 0 0 0 0 0 0 1 0 2 1 0 0
"L1FLnI_9q22.33d" 0 1 4 1 2 3 7 9 1 1 10 6 0 1
"L1FLnI_9q22.33e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.33f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.33h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.33i" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_9q22.33j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q22.33k" 0 0 0 1 0 0 0 2 0 1 2 0 0 0
"L1FLnI_9q31.1a" 3 3 4 19 12 14 50 73 21 30 43 32 24 23
"L1FLnI_9q31.1aa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1b" 0 0 4 0 0 1 0 6 1 1 4 3 1 4
"L1FLnI_9q31.1ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1c" 6 4 2 8 0 8 27 32 13 12 17 16 11 8
"L1FLnI_9q31.1ca" 0 0 0 0 0 0 1 1 0 0 0 0 0 0
"L1FLnI_9q31.1d" 4 5 14 9 0 6 26 25 10 12 21 19 19 15
"L1FLnI_9q31.1e" 0 0 1 0 0 0 0 0 0 0 0 0 1 2
"L1FLnI_9q31.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_9q31.1g" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_9q31.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1i" 0 0 1 0 0 0 0 0 0 0 0 0 2 0
"L1FLnI_9q31.1j" 0 0 0 0 0 0 1 0 0 0 0 1 0 0
"L1FLnI_9q31.1k" 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"L1FLnI_9q31.1l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1r" 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"L1FLnI_9q31.1s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1y" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.1z" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2a" 0 0 2 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_9q31.2b" 2 2 1 1 6 3 12 18 4 6 13 8 4 11
"L1FLnI_9q31.2c" 0 0 0 0 0 0 1 1 0 0 0 0 0 0
"L1FLnI_9q31.2d" 0 2 2 0 0 1 0 0 0 0 0 1 1 0
"L1FLnI_9q31.2e" 0 0 0 0 0 1 1 1 0 0 0 0 0 1
"L1FLnI_9q31.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2i" 0 0 0 0 0 0 0 1 0 1 0 0 0 1
"L1FLnI_9q31.2j" 0 0 0 1 0 0 0 0 0 0 0 1 0 0
"L1FLnI_9q31.2k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2l" 0 0 1 1 0 0 17 17 6 13 12 11 21 18
"L1FLnI_9q31.2o" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q31.2p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2q" 0 0 0 2 2 0 0 1 0 0 1 0 2 3
"L1FLnI_9q31.2s" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.2t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.3b" 0 0 0 0 0 0 1 2 0 0 1 0 0 0
"L1FLnI_9q31.3c" 0 0 0 0 0 0 3 4 1 0 2 3 2 0
"L1FLnI_9q31.3d" 0 0 0 0 0 0 0 2 0 0 0 2 0 0
"L1FLnI_9q31.3e" 0 0 0 0 0 0 0 1 0 1 0 0 1 2
"L1FLnI_9q31.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q31.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q32a" 1 1 6 6 1 0 10 22 2 6 18 13 5 5
"L1FLnI_9q32b" 6 4 27 19 16 15 70 94 10 8 62 36 8 8
"L1FLnI_9q32c" 0 0 0 0 0 0 2 1 0 0 1 4 2 0
"L1FLnI_9q33.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1d" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"L1FLnI_9q33.1e" 0 0 0 0 0 0 0 2 1 0 0 1 0 0
"L1FLnI_9q33.1f" 0 0 0 0 0 0 0 2 0 1 1 1 0 2
"L1FLnI_9q33.1g" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_9q33.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1j" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"L1FLnI_9q33.1k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1n" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"L1FLnI_9q33.1p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.1q" 0 0 0 0 0 0 3 4 0 1 2 1 1 1
"L1FLnI_9q33.1r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.2a" 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"L1FLnI_9q33.2b" 1 1 3 4 0 0 29 38 6 9 15 16 1 5
"L1FLnI_9q33.2c" 0 1 14 2 0 4 18 19 5 9 13 17 7 11
"L1FLnI_9q33.2d" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"L1FLnI_9q33.2e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.2f" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"L1FLnI_9q33.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.3a" 0 0 0 0 0 0 1 1 1 0 0 1 0 0
"L1FLnI_9q33.3c" 0 0 0 0 0 0 0 0 1 0 1 0 0 0
"L1FLnI_9q33.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_9q33.3f" 0 1 2 1 4 3 1 6 1 2 4 2 1 2
"L1FLnI_9q34.2" 0 0 0 0 0 0 1 1 0 0 0 0 0 1
"L1FLnI_9q34.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_Xp11.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
